"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2015-02-07","107","79.7","136","39.9","1.531","74.6","88"
"2015-02-08","79","38.5","99.1","17","0.861","32.1","80"
"2015-02-09","63","33.5","74.5","18.2","0.773","53.5","71"
"2015-02-10","72","46","91.3","32.2","1.269","76.2","69"
"2015-02-11","100","72.2","139","41","1.322","60.3","125"
"2015-02-12","209","162.3","249","71.7","1.84","74.5","94"
"2015-02-13","173","133.8","196.5","30.9","1.582","60.7","124"
"2015-02-14","143","107.6","160.5","22.5","1.555","61.6","119"
"2015-02-15","88","64.5","82.8","12.8","1.345","41","72"
"2015-02-16","132","99.8","130.7","11.6","1.622","29","117"
"2015-02-17","203","157.8","238.2","15.2","1.678","39.1","135"
"2015-02-18","94","65.2","122.2","16.4","1.118","31.7","100"
"2015-02-19","50","29.3","50","14.9","0.767","18","101"
"2015-02-20","35","19.3","33.3","6.8","0.808","21.6","62"
"2015-02-21","66","47.3","56.1","5.2","0.983","19","40"
"2015-02-22","162","123.3","149","16.2","1.305","29.1","62"
"2015-02-23","115","85.8","124.4","12.3","1.337","29.5","85"
"2015-02-24","88","63.5","110","9.6","1.235","25.9","76"
"2015-02-25","60","42","59.6","6.1","1.119","37.6","63"
"2015-02-26","127","93.1","148.7","14.4","1.086","34.1","75"
"2015-02-27","47","27.9","49","10.6","0.805","28.2","72"
"2015-02-28","28","14.8","24.2","5","0.539","28.9","59"
"2015-03-01","67","48.6","68.5","11.6","0.827","27.5","103"
"2015-03-02","84","60.7","87.6","16.9","1.055","48.4","103"
"2015-03-03","102","72.1","136.5","20.1","1.165","44.8","67"
"2015-03-04","62","22.1","71.3","14.9","0.679","31.1","79"
"2015-03-05","53","20.2","54.1","13.4","0.615","29.5","64"
"2015-03-06","53","33.3","52.7","14.3","0.677","34.5","63"
"2015-03-07","80","58.5","82.7","13.9","1.027","41.5","59"
"2015-03-08","69","49.5","71.7","16","0.989","45.6","62"
"2015-03-09","84","60.7","83.8","8","0.939","31","70"
"2015-03-10","55","22.3","58.6","14.3","0.847","32","75"
"2015-03-11","73","47.9","91.7","27.4","1.204","62","78"
"2015-03-12","106","78.5","148.8","57.9","1.757","64.4","107"
"2015-03-13","102","74.6","139.5","38.4","1.867","80.3","93"
"2015-03-14","183","140.1","196.6","25.7","1.74","72","62"
"2015-03-15","128","96.7","122.3","12.5","1.424","40.7","84"
"2015-03-16","78","56.4","77.7","9.4","1.27","40.8","63"
"2015-03-17","77","55.7","75.5","13","1.405","47.5","40"
"2015-03-18","27","14.5","20","6.6","1.007","32.3","65"
"2015-03-19","100","74.1","110","15.2","1.359","51.4","79"
"2015-03-20","81","58.6","81","10.7","0.983","56","97"
"2015-03-21","89","63","104","13.3","1.314","54.6","125"
"2015-03-22","108","75.5","146.9","25.5","1.683","64.9","157"
"2015-03-23","95","35.6","137.8","28.9","0.901","60","59"
"2015-03-24","63","27.5","74.5","22.5","0.781","49.5","91"
"2015-03-25","65","30","75.8","19.4","0.671","42.5","138"
"2015-03-26","58","28.7","63.8","16.8","0.644","46.9","106"
"2015-03-27","81","57.7","85.3","20.7","0.975","55.3","109"
"2015-03-28","88","64","96.6","22","1.172","64","134"
"2015-03-29","102","75.8","132.7","23.3","1.187","71.5","178"
"2015-03-30","98","72.6","109.4","25.2","0.983","46.6","149"
"2015-03-31","87","58.7","100.9","29","1.182","59.2","115"
"2015-04-01","111","81.8","133.3","24.7","1.107","62.5","101"
"2015-04-02","77","53.9","81.5","11.5","1.067","42.6","67"
"2015-04-03","94","69.3","89.4","13","1.098","42.3","63"
"2015-04-04","69","49.4","66.3","9.9","1.021","47.3","66"
"2015-04-05","67","47.9","60.4","8.1","0.886","39.5","89"
"2015-04-06","70","45","66.3","6.5","0.672","32.9","102"
"2015-04-07","47","20.8","44.3","9","0.477","32.3","89"
"2015-04-08","65","45.4","70.2","15","0.841","52.2","135"
"2015-04-09","87","62","94.5","21.7","0.95","57.9","156"
"2015-04-10","88","62","106","23.5","0.999","87.2","193"
"2015-04-11","84","59","103.1","27.1","1.042","64.3","157"
"2015-04-12","79","52","94","22.6","0.832","45.5","177"
"2015-04-13","60","30.7","66.9","9.1","0.68","26.8","99"
"2015-04-14","72","45.7","71.7","11.9","0.697","26.4","155"
"2015-04-15","75","42.5","98","42","1.236","75.2","112"
"2015-04-16","87","48.5","122.3","28.8","1","53.3","104"
"2015-04-17","113","38.1","172.8","18.8","0.743","37.6","174"
"2015-04-18","110","67.2","161.3","24.8","1.136","83.7","89"
"2015-04-19","51","33.8","51.3","11.4","0.933","40.4","94"
"2015-04-20","64","40.2","75.6","10.6","0.747","38","152"
"2015-04-21","75","40","89.3","15.3","0.804","73.2","167"
"2015-04-22","83","51.2","112","29","1.229","93.1","154"
"2015-04-23","102","55.2","112.9","24.5","0.962","71.7","216"
"2015-04-24","105","71.9","151.3","31.4","1.131","112.2","179"
"2015-04-25","121","74.5","150.1","28.6","1.292","103.3","245"
"2015-04-26","103","53.4","112.1","28","0.76","61.5","208"
"2015-04-27","80","46.6","99.3","33.2","0.97","53.1","171"
"2015-04-28","90","60.2","100.8","26","0.981","37.7","152"
"2015-04-29","52","30.4","48.1","11.2","0.667","36.3","87"
"2015-04-30","64","28.2","60.6","12.2","0.687","51.8","172"
"2015-05-01","122","73.3","112.6","20.6","0.917","42.2","215"
"2015-05-02","66","43.2","62.1","10.5","0.83","31.3","134"
"2015-05-03","71","50.3","68.8","14.1","0.738","36.1","153"
"2015-05-04","101","62.2","119.8","20.6","0.902","61.2","126"
"2015-05-05","81","31.5","83.5","26.7","0.72","50","190"
"2015-05-06","102","67.2","133.2","35.1","1.207","86.1","98"
"2015-05-07","148","111.1","170.7","32.4","1.553","68.7","170"
"2015-05-08","109","81","108.6","16.5","1.077","61.3","108"
"2015-05-09","68","47.6","70.8","12.4","0.675","37.2","126"
"2015-05-10","71","38","65.5","12.5","0.669","32.4","159"
"2015-05-11","57","32.6","59.3","9.3","0.682","29.8","106"
"2015-05-12","71","23.4","89.4","12.5","0.637","31.1","131"
"2015-05-13","69","26.4","84.4","29","0.784","41.9","126"
"2015-05-14","60","30.9","64.8","24.6","1.083","37.8","144"
"2015-05-15","49","26.5","50.7","11.5","0.765","38.1","120"
"2015-05-16","77","38.8","80.5","12.5","0.664","38.3","186"
"2015-05-17","83","49.4","89","20.7","0.708","44.8","182"
"2015-05-18","88","64.8","91.5","10.1","1.153","52","97"
"2015-05-19","113","81","112","13","1.231","41.8","208"
"2015-05-20","89","43.6","90.5","12.4","0.81","46.8","154"
"2015-05-21","72","25.2","67.6","18.5","0.661","45","181"
"2015-05-22","73","41.7","83","23.2","0.84","42.7","172"
"2015-05-23","93","68.3","115.5","28.9","1.146","60.7","181"
"2015-05-24","116","76.1","126.6","23.4","1.11","64.7","196"
"2015-05-25","99","61.1","102.1","19.7","0.912","44.6","217"
"2015-05-26","79","49.3","83.1","17.8","0.752","35.4","169"
"2015-05-27","87","63.5","91.3","18.9","0.959","58.7","107"
"2015-05-28","114","85.7","128.3","14.5","0.78","49.5","88"
"2015-05-29","63","45.3","65","16.7","0.941","45.7","39"
"2015-05-30","46","29.9","45.2","7.5","0.769","34.2","96"
"2015-05-31","66","33.5","62.6","15.3","0.694","51.6","167"
"2015-06-01","136","100.2","135.5","15.6","1.097","46.9","190"
"2015-06-02","125","95.9","113","12","1.212","46","93"
"2015-06-03","48","25.1","47","10.3","0.553","36.8","99"
"2015-06-04","40","13.6","33","10.1","0.463","40.8","123"
"2015-06-05","65","34","68.2","12.8","0.677","39.8","171"
"2015-06-06","91","49.3","103","27.3","0.96","45.5","193"
"2015-06-07","83","57.5","97.4","22.6","0.844","45.1","152"
"2015-06-08","109","76.4","106.5","22.3","0.97","39.3","185"
"2015-06-09","77","49.3","80.1","24.7","1.065","45.8","188"
"2015-06-10","73","48","75.7","17.2","0.859","43","101"
"2015-06-11","101","44","145.3","13.8","0.675","34.2","172"
"2015-06-12","97","37.3","118.7","21.1","0.829","46.2","206"
"2015-06-13","80","42.4","101.9","31.9","1.057","37.9","172"
"2015-06-14","109","45.2","98.6","18.3","0.839","37.4","288"
"2015-06-15","90","64.2","105.7","17.1","0.941","34.7","147"
"2015-06-16","68","46","59.5","7.7","0.976","36.9","120"
"2015-06-17","32","11.1","17.1","6.6","0.778","42","98"
"2015-06-18","63","27.6","45.4","9.6","0.612","39.4","184"
"2015-06-19","76","42.9","67.6","14.1","0.776","35.9","200"
"2015-06-20","86","56.9","84","16.7","0.797","33.1","231"
"2015-06-21","98","72","99.1","13.7","0.898","37.9","111"
"2015-06-22","66","45.9","65.3","11.3","0.769","28.1","161"
"2015-06-23","99","72.8","107.6","17.1","1.101","42.7","94"
"2015-06-24","109","81.8","126.8","11.8","1.185","46.3","59"
"2015-06-25","69","43.1","76.3","11","0.775","31.2","91"
"2015-06-26","34","20","28.5","5.3","0.979","35.4","68"
"2015-06-27","26","7.5","9","6.7","0.776","37.5","71"
"2015-06-28","36","9.9","12.6","5.1","0.633","28","99"
"2015-06-29","38","20.9","33.1","5.9","0.754","34.2","95"
"2015-06-30","52","33.4","54.8","8.6","0.715","31.3","66"
"2015-07-01","62","32.8","53.1","7.6","0.698","34.6","211"
"2015-07-02","94","52.4","85.2","12","0.967","49.6","244"
"2015-07-03","138","102.5","146.5","14.1","0.975","43","219"
"2015-07-04","88","48.9","73.4","8.8","0.644","25.1","197"
"2015-07-05","70","27.2","48.8","8.7","0.488","22.1","174"
"2015-07-06","42","18.4","31","6.5","0.489","35.9","102"
"2015-07-07","51","29.3","48.8","8.8","0.613","34.6","146"
"2015-07-08","59","38.2","64.3","9.5","0.679","47.7","81"
"2015-07-09","47","28.4","47.5","6.7","0.586","32","87"
"2015-07-10","50","28","51.7","6.2","0.526","22.9","69"
"2015-07-11","29","10.4","24.8","5.6","0.433","14.3","62"
"2015-07-12","32","11.5","25.1","6.5","0.561","14.8","107"
"2015-07-13","68","38.2","67.9","7.3","0.792","30.7","173"
"2015-07-14","111","68.6","117.4","11.5","0.972","50.5","260"
"2015-07-15","111","72.4","123.3","16.5","0.862","40.8","209"
"2015-07-16","77","54.2","95.6","14.4","0.758","37.2","117"
"2015-07-17","43","25.9","43.3","9.5","0.761","38.8","40"
"2015-07-18","41","23","39.8","6.4","0.744","29.2","63"
"2015-07-19","36","19.5","34.4","6.4","0.732","38.5","54"
"2015-07-20","65","43.1","72.1","10.7","0.692","39.3","85"
"2015-07-21","75","53.9","91","12.6","0.744","44.6","95"
"2015-07-22","92","67.3","110.2","17.7","0.798","48.2","155"
"2015-07-23","73","51.3","89.5","15.4","0.738","52.7","122"
"2015-07-24","46","28.9","48.1","8.1","0.736","35.6","68"
"2015-07-25","39","21","38.8","12.3","0.925","45.7","58"
"2015-07-26","38","16.9","38","12","0.663","31.2","92"
"2015-07-27","50","20.4","52","21.8","0.765","33.4","131"
"2015-07-28","53","20.7","56.6","29.6","0.801","35.8","130"
"2015-07-29","54","21.6","58.2","25.6","0.725","34.6","136"
"2015-07-30","57","22.4","64","25.8","0.642","33.9","142"
"2015-07-31","51","18.5","54.2","21.5","0.61","34.7","143"
"2015-08-01","59","25.9","67.5","23.5","0.744","40.7","151"
"2015-08-02","63","27.7","75.1","25.1","0.786","41.2","168"
"2015-08-03","63","29.2","75.8","25.6","0.976","37.5","162"
"2015-08-04","60","26.5","66.7","23","0.979","36.1","184"
"2015-08-05","74","38.3","89.9","26.5","0.876","46.3","198"
"2015-08-06","70","34.7","81.3","13.4","0.626","41.6","232"
"2015-08-07","42","17.7","42.5","8","0.404","24.2","108"
"2015-08-08","37","12.8","37.3","9.2","0.487","27","131"
"2015-08-09","30","10.3","29.7","8.7","0.41","24","37"
"2015-08-10","19","7.2","14.2","6.3","0.482","26.7","49"
"2015-08-11","20","5.8","13.2","7.5","0.481","21","90"
"2015-08-12","57","33","60.3","11.7","0.685","42.5","198"
"2015-08-13","61","38","70.1","9.1","0.677","55.9","145"
"2015-08-14","84","47.4","85.2","15.8","0.804","48.6","224"
"2015-08-15","77","47","83.6","14.6","0.693","36","222"
"2015-08-16","54","31.5","55.9","9.4","0.617","34.9","172"
"2015-08-17","66","31.8","65.5","14.5","0.734","36.4","195"
"2015-08-18","74","45.3","83.8","16.6","0.841","36.8","207"
"2015-08-19","69","45","83.5","17.9","0.872","37.8","181"
"2015-08-20","27","15.8","26.8","8.4","0.583","28.8","93"
"2015-08-21","41","23.1","41.2","9","0.64","35.5","110"
"2015-08-22","53","31","58.9","12","0.852","43.9","122"
"2015-08-23","52","24.2","50.5","14.1","0.658","41.3","180"
"2015-08-24","35","12.8","29.1","8.5","0.505","26.3","122"
"2015-08-25","56","33.3","61.8","11.8","0.754","26.9","172"
"2015-08-26","74","52.2","85","9.4","0.759","32.2","193"
"2015-08-27","65","37.6","69.9","8.7","0.733","40.8","206"
"2015-08-28","88","49.8","93.5","15.8","0.986","57.3","258"
"2015-08-29","97","64","105.9","17.3","1.042","45.5","236"
"2015-08-30","92","63.8","100.5","18.6","1.076","42","250"
"2015-08-31","81","58.6","99.4","16.6","1.188","61","193"
"2015-09-01","85","61.1","98.9","14.8","1.084","42.3","203"
"2015-09-02","55","28.6","56.9","10.6","0.806","31","161"
"2015-09-03","64","37.8","67.3","12","0.812","35.7","220"
"2015-09-04","89","60","99.3","17.5","1.09","38.2","228"
"2015-09-05","46","28.1","39.4","9.3","0.892","21","120"
"2015-09-06","46","28.5","45.5","13.9","0.858","27.3","146"
"2015-09-07","36","13.7","31","10.5","0.598","28.6","143"
"2015-09-08","47","16.3","46","16.4","0.574","47","163"
"2015-09-09","48","16.9","44","15.6","0.62","45.4","180"
"2015-09-10","56","17.5","49.6","14","0.552","49.3","188"
"2015-09-11","59","28.6","68","19.5","0.761","47.4","161"
"2015-09-12","62","39","65.7","15.3","0.868","28.1","129"
"2015-09-13","56","21","61.4","19.3","0.629","47.1","167"
"2015-09-14","56","21.2","60","17","0.597","41","168"
"2015-09-15","46","21","49.5","11.7","0.603","41.4","103"
"2015-09-16","42","15.4","38.5","12.2","0.583","47.7","140"
"2015-09-17","57","25.5","62.5","16.5","0.641","67.5","165"
"2015-09-18","65","34.5","78.6","17.6","0.739","64.7","166"
"2015-09-19","78","45.8","105.5","25.3","1.024","77.9","85"
"2015-09-20","63","35.8","76.5","16.9","0.811","51.1","144"
"2015-09-21","88","63.7","112.9","24.1","1.018","51.5","190"
"2015-09-22","63","36.4","74.5","17.9","0.711","44.3","118"
"2015-09-23","46","29.6","45.4","11.7","0.742","39","117"
"2015-09-24","45","21.4","43.8","10.4","0.605","46.4","156"
"2015-09-25","40","21.6","40.8","10.8","0.626","46.5","110"
"2015-09-26","69","45.8","83.3","16.7","0.855","54.8","179"
"2015-09-27","62","35.4","69.5","15.3","0.729","46","178"
"2015-09-28","52","20.2","55.9","15","0.56","39.4","172"
"2015-09-29","41","17.5","41.5","10.2","0.583","33.3","106"
"2015-09-30","40","24.7","43.4","10","0.739","40.3","70"
"2015-10-01","56","17.3","73.8","9.8","0.526","26.6","122"
"2015-10-02","85","36","118.9","16.6","0.75","59.6","167"
"2015-10-03","96","60.7","142.2","28","1.088","96","160"
"2015-10-04","91","63.3","115.8","22.6","0.942","57.8","155"
"2015-10-05","49","28.3","53.4","15.5","0.647","36","139"
"2015-10-06","46","25.4","49","15.5","0.773","42","82"
"2015-10-07","28","15","26.2","9.5","0.615","32.5","80"
"2015-10-08","30","14","24.3","8.9","0.524","40.9","93"
"2015-10-09","74","42.8","96.5","21.1","0.86","48.7","145"
"2015-10-10","78","44.1","104.6","22","0.838","55.6","151"
"2015-10-11","71","36.4","92.3","24.4","0.759","63.9","133"
"2015-10-12","88","54.3","125","23.2","1.045","84.3","170"
"2015-10-13","107","76.4","162.2","40","1.678","114.4","163"
"2015-10-14","116","84","164.6","32.2","1.326","97","245"
"2015-10-15","162","122.5","202.5","40.4","1.419","94.8","161"
"2015-10-16","190","147.5","246.1","37.4","1.757","106.8","269"
"2015-10-17","115","80.5","137.5","22.3","1.019","68.9","200"
"2015-10-18","72","46.6","92.9","22.8","0.906","70.9","170"
"2015-10-19","70","44.7","82.8","19.3","0.79","54","169"
"2015-10-20","80","55","102.7","22.6","0.89","61.9","158"
"2015-10-21","73","46.2","95.3","21","0.869","56.2","136"
"2015-10-22","101","75.6","125","17.1","0.923","55.5","149"
"2015-10-23","133","100.2","154.3","15.5","1.127","49.1","160"
"2015-10-24","108","80.7","149.3","27.1","1.113","71.6","151"
"2015-10-25","109","79.3","129.8","14.5","0.997","37","126"
"2015-10-26","72","49.2","87.6","15.7","1.038","40.9","107"
"2015-10-27","85","49.5","103.9","13.3","0.707","36.5","89"
"2015-10-28","90","46.2","129.5","22.2","0.927","72.6","52"
"2015-10-29","95","70.8","128.4","30","1.019","73.3","75"
"2015-10-30","59","29.4","69.9","17","0.542","40","110"
"2015-10-31","48","21.5","52.2","16.4","0.461","45","108"
"2015-11-01","77","48.9","96.3","20.3","0.684","56.5","124"
"2015-11-02","107","79.3","137.2","19.5","0.858","75.8","137"
"2015-11-03","118","89","143.7","25.8","0.939","62.5","170"
"2015-11-04","91","67.3","105.2","19.7","0.864","58.8","80"
"2015-11-05","96","70.6","110.3","18.1","1.151","59.5","84"
"2015-11-06","75","51.9","83","17.5","1.152","54.2","108"
"2015-11-07","30","18.5","30.5","7.5","0.946","32.3","14"
"2015-11-08","79","57.8","74.1","11.2","1.105","40.2","19"
"2015-11-09","102","76.7","102.5","12.5","1.059","44.5","61"
"2015-11-10","87","63.9","91.1","15.5","0.826","49.4","94"
"2015-11-11","59","36.3","67.4","15.8","0.589","58.8","55"
"2015-11-12","57","38.9","57.3","13.6","0.843","57.9","39"
"2015-11-13","50","35.4","46.8","7.8","1.002","31","71"
"2015-11-14","187","143.2","187.7","21.7","1.558","50.5","118"
"2015-11-15","160","121.2","170.5","27.7","1.722","56.8","125"
"2015-11-16","92","67.9","87.9","11.9","1.505","47.6","59"
"2015-11-17","72","52.5","73.2","11.2","1.325","45.2","55"
"2015-11-18","49","34.2","49.9","9.2","0.914","39.9","60"
"2015-11-19","59","40.4","64.7","14","0.798","63.4","26"
"2015-11-20","75","54.1","95.3","17.7","0.877","63.1","34"
"2015-11-21","78","56.9","85.8","15.5","1.141","64","36"
"2015-11-22","52","36","53.5","8.9","1.154","46.1","48"
"2015-11-23","28","17.8","26.2","8","1.224","39.7","28"
"2015-11-24","19","8.4","13.8","7.3","0.663","33.6","57"
"2015-11-25","55","39.5","49.7","9.8","0.65","31.4","58"
"2015-11-26","69","49.8","63.4","19.5","0.725","30","70"
"2015-11-27","55","36.3","61.1","24.3","0.81","50.1","68"
"2015-11-28","88","64.8","115.7","37.8","1.431","82.9","45"
"2015-11-29","117","87","152.9","49.9","2.161","93.9","43"
"2015-11-30","86","61.9","115.6","23.8","1.841","77.2","38"
"2015-12-01","140","106.8","164.6","30.8","1.48","76.8","65"
"2015-12-02","104","63.8","135.3","20.2","1.036","44.5","69"
"2015-12-03","98","45.2","145","17.6","0.775","43.9","69"
"2015-12-04","66","31.6","81.5","18.6","0.707","53.8","64"
"2015-12-05","106","76.9","145.2","33.8","1.05","81.9","17"
"2015-12-06","126","95.2","148.8","27.1","1.232","77.9","60"
"2015-12-07","161","122.5","193.5","35.5","1.659","102.7","65"
"2015-12-08","79","57.3","90.3","28.3","1.257","61.9","80"
"2015-12-09","72","52.1","79","16.3","0.922","64","44"
"2015-12-10","148","112.3","145.9","17.1","1.179","58.6","39"
"2015-12-11","160","122.5","154.4","18.8","1.135","48.3","61"
"2015-12-12","60","40.7","66","14.4","0.637","56.5","58"
"2015-12-13","94","70.1","99.8","18.4","0.911","55.3","52"
"2015-12-14","180","138.6","185.9","33.7","1.174","54.8","97"
"2015-12-15","201","158.5","214.1","41.3","1.395","57.3","71"
"2015-12-16","78","44.9","94.4","28.2","0.729","40.9","61"
"2015-12-17","57","29.8","63.9","23.8","0.648","46.3","60"
"2015-12-18","75","52.3","97.7","30.6","0.914","75.4","50"
"2015-12-19","98","73.3","119.6","35.5","1.051","80.8","40"
"2015-12-20","152","115.4","150.4","20.4","1.33","76.1","21"
"2015-12-21","184","143.7","183.3","21.1","1.427","72.8","107"
"2015-12-22","239","189.4","243.5","25.4","1.667","90","32"
"2015-12-23","218","173.8","219.5","15.9","1.691","58.1","20"
"2015-12-24","100","74.9","97","14.1","1.357","56.5","33"
"2015-12-25","163","126.9","163.1","28.7","1.495","51.9","92"
"2015-12-26","160","121.8","182.3","43.8","2.119","83.7","83"
"2015-12-27","101","69.5","116.7","17.6","1.081","51","47"
"2015-12-28","56","31.1","66.6","17.5","0.773","59.5","42"
"2015-12-29","103","76.5","132.8","27.6","1.272","69.4","81"
"2015-12-30","164","126.2","198.3","32.4","1.554","81.1","83"
"2015-12-31","221","174.2","253.7","32","1.62","87.7","78"
"2016-01-01","170","128.6","183.7","30.3","1.566","82.5","74"
"2016-01-02","186","143.6","223","47.8","2.047","100.5","67"
"2016-01-03","141","106.9","170","38.9","1.983","87.5","73"
"2016-01-04","231","185","255.7","30.8","2.055","80.3","61"
"2016-01-05","45","28.3","43.2","11.4","0.913","38.5","71"
"2016-01-06","59","37.7","70.3","18.4","0.943","51.2","59"
"2016-01-07","108","81","115.6","19.7","1.294","54.2","44"
"2016-01-08","119","89.5","134.8","27.8","1.441","70.6","81"
"2016-01-09","163","123.3","182.8","38.9","1.59","83","91"
"2016-01-10","191","145.5","208.2","42.7","1.729","84","75"
"2016-01-11","120","90.5","114.7","16.9","1.246","48.8","70"
"2016-01-12","45","29.6","47.1","13.4","0.83","36.1","61"
"2016-01-13","115","86.7","116.5","22.3","1.149","42.4","71"
"2016-01-14","157","119","175.5","35.3","1.974","75.6","59"
"2016-01-15","122","91.8","155.5","31.3","1.847","75.1","111"
"2016-01-16","133","101","158.5","41","1.688","90.5","74"
"2016-01-17","150","116.9","161.4","31.4","1.518","61.1","134"
"2016-01-18","171","133.8","191.2","22.9","1.403","49.5","45"
"2016-01-19","129","97.2","150.8","33.8","1.339","64.5","69"
"2016-01-20","81","51.2","98.5","33.3","0.903","53.1","72"
"2016-01-21","36","23.6","35.9","12.7","0.775","38.8","55"
"2016-01-22","90","66.3","88","19","1.138","43.5","53"
"2016-01-23","81","54.2","80.3","22.8","1.066","25.5","78"
"2016-01-24","66","18.9","81.4","20.5","0.717","19","71"
"2016-01-25","63","20.3","74.5","16.7","0.835","33.8","77"
"2016-01-26","78","41.3","106","29.8","1.38","64.8","82"
"2016-01-27","95","65.7","131.5","33","1.624","81.6","58"
"2016-01-28","81","59.8","79.4","15.4","1.482","65.7","27"
"2016-01-29","44","31.2","41.6","10.8","1.004","32.5","73"
"2016-01-30","70","49.6","81.4","17.9","1.114","39.5","68"
"2016-01-31","68","47.9","72.5","16.6","1.07","36.4","45"
"2016-02-01","130","97.8","128.3","30.1","1.608","43","71"
"2016-02-02","145","110.5","153.1","27.7","1.663","62.4","109"
"2016-02-03","154","116.8","167.4","26","1.835","75.5","122"
"2016-02-04","128","96.5","137","30.1","1.795","77.4","100"
"2016-02-05","142","107.7","150.3","31.2","1.895","61.9","158"
"2016-02-06","134","97.5","145","26.4","1.717","38.5","115"
"2016-02-07","86","58.8","116.5","29.3","1.484","35.5","123"
"2016-02-08","126","94.2","161.8","39.9","1.601","45.1","137"
"2016-02-09","108","81.4","120.7","30.5","1.659","49.5","137"
"2016-02-10","76","53.4","81.3","16.3","1.326","32.4","132"
"2016-02-11","46","27.5","50.2","12.3","1.165","36.3","84"
"2016-02-12","95","70.7","99.5","15.1","1.711","48.8","41"
"2016-02-13","94","70","86.9","11.2","1.909","29","50"
"2016-02-14","36","20.3","33.5","13","0.899","16.2","105"
"2016-02-15","34","14.3","33.1","16.7","0.836","18.2","104"
"2016-02-16","42","19.5","41.6","16.2","0.876","26.6","99"
"2016-02-17","57","34","63.6","20.7","1.237","54","111"
"2016-02-18","69","47","81.6","25.3","1.359","65.6","125"
"2016-02-19","115","86.5","135","36","1.551","84.9","86"
"2016-02-20","122","57.2","193.8","25.6","1.065","37","109"
"2016-02-21","112","60.2","172.8","22.3","1.133","49.5","94"
"2016-02-22","67","46.4","80.1","9.1","1.043","42.3","85"
"2016-02-23","127","96.6","145.3","11.5","1.173","35.5","86"
"2016-02-24","106","77.9","126.8","19.2","1.079","43.9","101"
"2016-02-25","93","68.7","116.9","17.4","1.058","57.2","130"
"2016-02-26","115","83.8","156.7","22.8","1.132","64.6","127"
"2016-02-27","77","39.9","102.7","24.1","1.174","47.9","94"
"2016-02-28","122","83.7","137.7","17.1","1.118","43.3","114"
"2016-02-29","121","91.1","132.2","16.3","0.941","45.2","126"
"2016-03-01","77","51.7","96.4","19.9","0.965","39.5","110"
"2016-03-02","140","106","187.5","27.1","1.471","92","78"
"2016-03-03","192","145.5","233.8","27.5","1.92","112.1","73"
"2016-03-04","188","143.4","226.7","30.6","2.082","103.7","92"
"2016-03-05","189","147.7","216","20.8","1.594","65.3","116"
"2016-03-06","147","111.5","178.2","15.3","1.277","48.1","65"
"2016-03-07","195","151.4","230","15","1.483","58.3","80"
"2016-03-08","54","21.3","64.4","9.8","0.986","26.3","88"
"2016-03-09","36","13.2","35.4","8","0.659","19.3","79"
"2016-03-10","60","33.1","70.7","18.9","1.026","36.7","95"
"2016-03-11","84","60.3","107.2","25.1","0.924","60.1","107"
"2016-03-12","113","84.5","141.1","25.6","1.017","51.3","125"
"2016-03-13","136","103","163","20.3","1.193","52.3","106"
"2016-03-14","129","98","155.8","18","1.191","62.5","138"
"2016-03-15","127","89.4","147.4","19","1.206","39.4","107"
"2016-03-16","87","60.7","118.7","26","1.242","69","137"
"2016-03-17","110","82.5","141","28.2","1.371","75.5","111"
"2016-03-18","169","128.5","202.2","28.3","1.62","85.9","68"
"2016-03-19","194","148.7","192.4","18.3","1.415","66.3","122"
"2016-03-20","98","65.5","119","19.4","1.064","41","131"
"2016-03-21","81","56","108.5","23.8","0.987","54.4","141"
"2016-03-22","88","61.6","111.4","17.5","0.952","46.5","118"
"2016-03-23","72","39.6","88.3","12.8","0.802","39.9","118"
"2016-03-24","51","16.1","53","13.5","0.665","32.9","109"
"2016-03-25","73","35.8","94.3","20.9","0.833","52.8","128"
"2016-03-26","77","47.4","96.3","18.2","0.971","43.6","124"
"2016-03-27","90","65.1","108.3","14.3","1","42.8","147"
"2016-03-28","94","63.2","128.2","31.2","1.291","71.9","138"
"2016-03-29","84","53.6","117.2","42.9","1.565","80.9","86"
"2016-03-30","78","54.7","100.1","32.1","1.486","61.3","88"
"2016-03-31","82","60.2","80.9","13.4","1.303","50","119"
"2016-04-01","74","51.3","80.2","16.3","1.219","41.7","148"
"2016-04-02","113","84.9","114","15.9","1.494","63.1","112"
"2016-04-03","42","28.6","39.5","8.6","0.809","21.9","90"
"2016-04-04","53","21.7","57.6","15.1","0.798","33.4","130"
"2016-04-05","71","42.3","91.1","25.8","1.085","53","111"
"2016-04-06","41","27.1","41.9","12.3","0.952","49.6","57"
"2016-04-07","41","24.2","45","14.5","1.035","38.3","75"
"2016-04-08","69","45.2","83.8","17.3","1.242","50.3","173"
"2016-04-09","78","44.8","90.8","17","0.92","44.3","174"
"2016-04-10","104","68.4","137.2","23.7","1.108","55.9","226"
"2016-04-11","106","65.8","160.3","30.5","1.196","60.2","144"
"2016-04-12","68","42.7","85.1","22.5","0.961","39.6","118"
"2016-04-13","102","70.8","135.4","22.6","1.261","69.4","225"
"2016-04-14","114","78","163.1","21.5","1.171","65.6","232"
"2016-04-15","97","50.7","141.4","19.3","0.77","38.2","171"
"2016-04-16","46","26.3","47.4","11.1","0.777","36.5","106"
"2016-04-17","66","31.7","82","14.3","0.867","38.8","100"
"2016-04-18","52","26.2","59.5","18.1","0.87","36.2","142"
