"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2014-11-30","55","37.6","34.1","13","1.12","38.7","71"
"2014-12-01","91","45.4","125.9","23.5","0.82","34.9","65"
"2014-12-02","66","27.7","78.7","29.6","0.855","45.9","39"
"2014-12-03","83","60.5","84.4","27.9","1.094","73.8","33"
"2014-12-04","110","81.8","121.8","51","1.284","68.2","56"
"2014-12-05","107","78.8","119.9","50.6","1.137","65.5","67"
"2014-12-06","116","87.2","124.7","53.2","1.277","86.7","59"
"2014-12-07","107","79","115.2","33.2","1.16","92.3","63"
"2014-12-08","136","103","129.8","37.7","1.121","60.8","73"
"2014-12-09","53","33.5","47.4","17.5","0.643","51","75"
"2014-12-10","81","55.6","80.2","24.8","1.014","75.8","21"
"2014-12-11","118","81.7","124.3","24.5","1.028","45","54"
"2014-12-12","99","72","142.1","42.1","1.096","62.7","58"
"2014-12-13","95","70","131","50.5","1.283","74.1","53"
"2014-12-14","115","86.7","131","39.7","1.458","84.7","63"
"2014-12-15","108","80.3","121.6","37.8","1.301","85.2","36"
"2014-12-16","135","83.5","167.2","43.4","1.161","57.3","52"
"2014-12-17","80","43.2","107","36.9","1.034","58.4","55"
"2014-12-18","71","46.9","89.2","25.1","0.861","64.3","70"
"2014-12-19","97","71.6","113.8","31.8","1.167","88.1","23"
"2014-12-20","85","57.3","91","31.1","0.85","55.2","62"
"2014-12-21","88","63.5","101.3","41.2","0.901","56","45"
"2014-12-22","104","77.1","119.9","48","1.091","73.7","58"
"2014-12-23","88","62.1","100.8","28.8","1.001","72.8","70"
"2014-12-24","168","128.1","172.4","56.9","1.491","97.3","64"
"2014-12-25","65","45.3","51.6","17.3","0.745","39.2","70"
"2014-12-26","40","24.3","38.8","17.5","0.61","46.7","71"
"2014-12-27","40","24.1","39.3","19.6","0.591","50.1","68"
"2014-12-28","93","68.6","96.3","29.6","1.053","79","68"
"2014-12-29","189","143.3","197.1","51.6","1.662","99.6","77"
"2014-12-30","174","131.6","174.1","50.3","1.552","108.1","79"
"2014-12-31","147","109.6","163.2","42","1.156","70.3","72"
"2015-01-01","63","36","73.4","28.6","0.74","41.1","69"
"2015-01-02","103","76.9","112.2","46.8","1.247","77.9","53"
"2015-01-03","132","99.9","132.8","40.3","1.246","79.9","63"
"2015-01-04","191","145.8","180","60.1","1.556","142.8","56"
"2015-01-05","111","82.8","117.8","27.9","0.998","81.5","82"
"2015-01-06","133","91.9","115.3","24.4","1.089","44.5","62"
"2015-01-07","56","32.7","60.6","20.5","0.62","37.6","85"
"2015-01-08","94","69.3","92","40.9","1.059","66.1","65"
"2015-01-09","191","147","199.2","55.8","1.937","122.2","69"
"2015-01-10","239","189.1","247.3","65.6","2.205","138.1","89"
"2015-01-11","256","205.9","246.7","74.9","1.943","108.2","103"
"2015-01-12","41","24","35.3","14.1","0.627","31.4","72"
"2015-01-13","33","17.7","30.2","13.5","0.599","46.9","72"
"2015-01-14","35","21.9","25.3","9.9","0.674","40.8","62"
"2015-01-15","98","72.3","83.6","17.8","1.025","53.9","54"
"2015-01-16","144","108.7","132.4","25.9","1.238","63","51"
"2015-01-17","109","82.7","99.7","20.7","0.938","37.3","67"
"2015-01-18","122","90.5","120.8","27.6","1.064","72.8","74"
"2015-01-19","131","90.4","163.1","38.5","1.264","72.6","69"
"2015-01-20","63","32.5","73.4","15.8","0.66","50","87"
"2015-01-21","134","101.2","142.5","31.3","1.088","69.3","72"
"2015-01-22","165","124.2","132.2","33.2","1.455","57.6","46"
"2015-01-23","142","107.3","122.9","23.6","1.133","64.5","91"
"2015-01-24","147","110.7","125","21.9","1.193","75.2","101"
"2015-01-25","153","122.9","131.8","23.9","1.456","69.5","77"
"2015-01-26","139","104.8","104.7","19.5","1.207","49.8","67"
"2015-01-27","72","50.1","63.2","14.7","0.841","28.3","78"
"2015-01-28","34","16.6","32.8","14","0.564","27.8","67"
"2015-01-29","25","12.6","17.1","11","0.583","39.5","67"
"2015-01-30","94","69.4","78.3","21.8","0.874","40","61"
"2015-01-31","51","34.4","44.4","18.7","0.707","31.6","72"
"2015-02-01","37","18.8","34","17.9","0.559","36.5","64"
"2015-02-02","41","27.1","37.5","16.1","0.634","49.9","48"
"2015-02-03","52","36.6","49.7","21.1","0.697","64.6","54"
"2015-02-04","216","172.3","198.7","57","1.478","76.3","92"
"2015-02-05","132","102.1","114.6","35.8","1.14","60","82"
